NLM_ID,Journal,Indexation Medline,2020_IF,2020_Rank,2021_IF,2021_Rank,2022_IF,2022_Rank,2023_IF,2023_Rank,2024_IF,2024_Rank,Latest_Rank
101623837,Bioresources,Non,1.614,C,1.747,C,1.264,C,1.3,C,1.6,C,NC
9889523,Bioresour Technol,Oui,9.642,A,11.889,A,12.591,A,9.7,A,9,A,B
101747079,Bioresour Technol Rep,Non,NC,NC,NC,NC,6.139,NC,NC,NC,4.3,B,NC
0372526,Biorheology,Oui,1.875,D,1.615,E,10.998,E,1,E,0.8,E,NC
101585105,BioRisk,Non,NC,NC,NC,NC,9.63,NC,NC,NC,NC,NC,D
101680187,bioRxiv,Non,NC,NC,NC,NC,2.645,NC,NC,NC,NC,NC,C
15620020R,Bios,Non,NC,NC,NC,NC,4.236,NC,NC,NC,NC,NC,NC
101678709,Biosafety (Los Angel),Non,NC,NC,NC,NC,3.678,NC,NC,NC,NC,NC,C
101768009,Biosaf Health,Non,NC,NC,NC,NC,11.109,B,3.5,B,3,C,E
101688430,Biosaintifika,Non,NC,NC,NC,NC,8.423,NC,NC,NC,NC,NC,E
101602578,Bioscan (Ranchi),Non,NC,NC,NC,NC,19.331,NC,NC,NC,NC,NC,E
101771324,Biosci Bioeng,Non,NC,NC,NC,NC,18.169,NC,NC,NC,NC,NC,C
9205717,Biosci Biotechnol Biochem,Oui,2.043,D,2.337,D,15.838,D,1.4,D,1.3,D,E
101225042,Biosci Biotechnol Res Asia,Non,NC,NC,NC,NC,13.645,NC,NC,NC,NC,NC,NC
101703647,Biosci Biotechnol Res Commun,Non,NC,NC,NC,NC,10.395,NC,NC,NC,NC,NC,C
0231737,Bioscience,Non,8.589,A,11.566,A,3.162,A,8.1,A,8.4,A,NC
100941872,Biosci J,Non,0.347,E,0.469,E,13.685,E,0.6,D,0.6,D,NC
101578264,Biosci Microbiota Food Health,Non,3.121,D,3,D,5.339,D,2.5,D,2.9,C,A
9919061473306676,Biosci Nanotechnol,Non,NC,NC,NC,NC,8.18,NC,NC,NC,NC,NC,NC
101772767,Biosci Proc,Non,NC,NC,NC,NC,10.091,NC,NC,NC,NC,NC,NC
8102797,Biosci Rep,Oui,3.84,D,3.976,D,3.564,C,3.8,C,4.7,B,NC
9918351082306676,Biosci Res,Non,NC,NC,NC,NC,15.612,NC,NC,NC,NC,NC,NC
101502754,Biosci Trends,Oui,2.4,D,9.083,A,14.606,B,5.7,A,5,A,NC
101322630,Biosemiotics,Non,0.711,D,1.735,B,18.63,B,2.1,B,1.9,B,D
9001289,Biosens Bioelectron,Oui,10.618,A,12.545,A,13.339,A,10.7,A,10.5,A,NC
101769237,Biosens Bioelectron X,Non,NC,NC,NC,NC,15.983,NC,NC,NC,NC,NC,D
101609191,Biosensors (Basel),Oui,5.519,B,5.743,B,13.158,B,4.9,B,5.6,B,NC
101553427,Bios (Leverk),Non,NC,NC,NC,NC,8.409,NC,NC,NC,NC,NC,B
9919012596106676,Biosoc Health J,Non,NC,NC,NC,NC,3.302,NC,NC,NC,NC,NC,NC
101475169,Biosocieties,Non,2.351,C,1.615,E,17.757,E,1.3,E,1.8,D,B
9615685,Biospektrum (Heidelb),Non,NC,NC,NC,NC,9.862,NC,NC,NC,NC,NC,E
101584386,Biostat Bioinforma Biomath,Non,NC,NC,NC,NC,19.129,NC,NC,NC,NC,NC,E
101723297,Biostat Biom Open Access J,Non,NC,NC,NC,NC,9.784,NC,NC,NC,NC,NC,C
101710317,Biostat Epidemiol,Non,NC,NC,NC,NC,16.488,NC,NC,NC,NC,NC,NC
100897327,Biostatistics,Oui,5.899,A,5.279,A,19.356,B,1.8,B,2,B,NC
101705786,Biosurf Biotribol,Non,NC,NC,NC,NC,18.403,E,1.6,E,1.8,D,NC
101716541,Biosyst Divers,Non,NC,NC,NC,NC,0.428,E,0.7,E,1,E,NC
0430773,Biosystems,Oui,1.973,D,1.957,D,11.957,D,2,C,1.9,C,NC
101142062,Biosyst Eng,Non,4.123,B,5.002,B,16.386,B,4.4,B,5.3,B,A
101731426,Biota Colomb,Non,NC,NC,NC,NC,15.478,NC,NC,NC,NC,NC,C
101744857,Biota Neotrop,Non,1.404,D,1.467,D,6.51,D,1,D,1.2,D,NC
101732290,Biotarget,Non,NC,NC,NC,NC,16.405,NC,NC,NC,NC,NC,D
9918383086206676,BioTech (Basel),Non,NC,NC,NC,NC,0.736,D,2.7,D,3.1,C,NC
9107378,Biotech Histochem,Oui,1.718,E,1.834,E,8.712,E,1.6,E,1.4,E,NC
8306785,Biotechniques,Oui,1.993,E,2.746,D,16.395,D,2.2,D,2.5,D,NC
101672179,Biotechnol Acta,Non,NC,NC,NC,NC,13.964,NC,NC,NC,NC,NC,NC
8403708,Biotechnol Adv,Oui,14.227,A,17.681,A,4.152,A,12.1,A,12.5,A,NC
101218024,Biotechnol Alia,Non,NC,NC,NC,NC,15.665,NC,NC,NC,NC,NC,NC
8609465,Biotechnol Appl Biochem,Oui,2.431,D,2.724,D,15.751,D,3.2,C,2.7,D,E
7502021,Biotechnol Bioeng,Oui,4.53,C,4.395,C,5.008,C,3.5,C,3.6,C,NC
101316935,Biotechnol Biofuels,Non,6.04,B,7.67,B,8.533,B,3.3,C,4.6,B,NC
9918300888906676,Biotechnol Biofuels Bioprod,Non,6.04,B,7.67,B,10.833,B,3.3,C,4.6,B,NC
101263166,Biotechnol Bioprocess Eng,Non,2.836,D,3.386,D,17.238,D,2.5,D,3,C,B
101128940,Biotechnol Biotechnol Equip,Non,1.632,E,1.762,E,16.992,E,1.5,E,1.4,E,D
9918863588006676,Biotechnol Environ,Non,NC,NC,NC,NC,14.63,NC,NC,NC,NC,NC,NC
8510274,Biotechnol Genet Eng Rev,Oui,4.238,C,4.2,C,17.83,C,6.5,B,1.9,D,E
101265833,Biotechnol J,Oui,4.677,B,5.726,B,16.394,B,3.2,C,3.1,C,NC
8501006,Biotechnol Law Rep,Non,0.146,E,0.318,E,13.571,E,0.2,E,0.3,E,B
8008051,Biotechnol Lett,Oui,2.461,D,2.716,D,2.931,D,2,D,2.1,D,C
9918900337606676,Biotechnol Notes,Non,NC,NC,NC,NC,14.396,NC,NC,NC,NC,NC,NC
9702407,BioTechnologia (Pozn),Non,NC,NC,NC,NC,1.064,NC,NC,NC,NC,NC,C
101243989,Biotechnology (Faisalabad),Non,NC,NC,NC,NC,7.447,NC,NC,NC,NC,NC,NC
8506292,Biotechnol Prog,Oui,2.681,D,2.909,D,1.103,D,2.5,D,2.5,D,D
101622726,Biotechnol (Rajkot),Non,NC,NC,NC,NC,10.033,NC,NC,NC,NC,NC,D
101637426,Biotechnol Rep (Amst),Non,NC,NC,NC,NC,1.633,NC,NC,NC,NC,NC,D
101726745,Biotechnol Res,Non,NC,NC,NC,NC,13.565,NC,NC,NC,NC,NC,E
101585686,Biotech Rapid Dispatches,Non,NC,NC,NC,NC,11.655,NC,NC,NC,NC,NC,NC
101598815,Biotecnia,Non,NC,NC,NC,NC,14.388,E,0.5,E,0.6,E,NC
9203706,Biotecnol Apl,Non,NC,NC,NC,NC,15.091,NC,NC,NC,NC,NC,NC
100964910,Biotecnolog Cienc Desenvolv,Non,NC,NC,NC,NC,2.469,NC,NC,NC,NC,NC,B
9918316883606676,Biotecnol Sustentabilidad,Non,NC,NC,NC,NC,13.573,NC,NC,NC,NC,NC,NC
101712506,Biotecnol Veg,Non,NC,NC,NC,NC,19.376,NC,NC,NC,NC,NC,NC
9424552,Biotekhnologiia (Moskva),Non,NC,NC,NC,NC,3.677,NC,NC,NC,NC,NC,E
9918367184506676,Biotika (Bdg),Non,NC,NC,NC,NC,10.301,NC,NC,NC,NC,NC,C
101707457,Biotribology (Oxf),Non,NC,NC,NC,NC,0.487,NC,NC,NC,NC,NC,E
101573639,Biotropia (Bogor),Non,NC,NC,NC,NC,2.937,NC,NC,NC,NC,NC,NC
9882811,Biotropica,Non,2.508,D,2.858,D,14.437,D,1.8,D,1.7,D,D
9918282079906676,Biotropika,Non,NC,NC,NC,NC,4.192,NC,NC,NC,NC,NC,E
101669824,BIO Web Conf,Non,NC,NC,NC,NC,12.697,NC,NC,NC,NC,NC,E
9425599,Bioworld,Non,NC,NC,NC,NC,4.29,NC,NC,NC,NC,NC,NC
100883596,Bipolar Disord,Oui,6.744,B,5.345,B,14.002,B,5,B,4.5,B,D
100961516,Bird Conserv Int,Non,2.287,A,2.693,A,19.369,C,1.5,B,1.5,B,NC
9918453689006676,Birds (Basel),Non,NC,NC,NC,NC,1.459,B,1.5,B,1.4,B,D
101269387,Bird Study,Non,0.819,D,1.168,C,2.037,D,0.7,D,0.6,D,E
8302042,Birth,Oui,3.689,A,3.081,B,17.871,C,2.8,B,2.5,B,NC
101701004,Birth Defects Res,Oui,2.344,D,2.661,D,11.495,D,1.6,E,1.6,D,NC
9881599,Birth Psychol Bull,Non,NC,NC,NC,NC,1.031,NC,NC,NC,NC,NC,NC
9918284153706676,Bish Mus Occas Pap,Non,NC,NC,NC,NC,3.89,NC,NC,NC,NC,NC,A
101701003,Bisturi (S Juan),Non,NC,NC,NC,NC,3.686,NC,NC,NC,NC,NC,A
101742934,BIT Numer Math,Non,1.663,C,1.856,C,17.911,C,1.6,C,1.7,C,C
100966482,Biul Bibl Jagiellon,Non,NC,NC,NC,NC,19.807,NC,NC,NC,NC,NC,E
101518556,Biul Hist Sztuki,Non,NC,NC,NC,NC,16.042,NC,NC,NC,NC,NC,NC
101084634,Biul IGS,Non,NC,NC,NC,NC,17.287,NC,NC,NC,NC,NC,NC
0370627,Biull Eksp Biol Med,Non,NC,NC,NC,NC,19.888,NC,NC,NC,NC,NC,NC
101688582,Biulleten Sib Meditsiny,Non,NC,NC,NC,NC,0.485,E,0.2,E,0.2,E,E
7503320,Biull Mosk Ova Ispyt Prir (Biol),Non,NC,NC,NC,NC,14.665,NC,NC,NC,NC,NC,E
100966484,Biul Zydowskiego Inst Hist Pol,Non,NC,NC,NC,NC,10.614,NC,NC,NC,NC,NC,NC
101592988,Biyutiknuluzhii Kishavarzi,Non,NC,NC,NC,NC,13.851,NC,NC,NC,NC,NC,NC
101668519,BJA Educ,Non,NC,NC,NC,NC,5.359,C,1.7,C,2.6,C,C
9918419157906676,BJA Open,Non,NC,NC,NC,NC,9.557,NC,NC,NC,NC,NC,NC
9918752188106676,BJC Rep,Non,NC,NC,NC,NC,1.768,NC,NC,NC,NC,NC,C
101713531,BJGP Open,Non,NC,NC,NC,NC,18.382,C,2.5,C,2,D,E
101729100,BJHS Themes,Non,NC,NC,NC,NC,10.759,NC,NC,NC,NC,NC,NC
100935741,BJOG,Oui,6.531,A,7.331,A,8.054,B,4.8,A,4.3,A,D
101654172,BJPsych Adv,Non,NC,NC,NC,NC,10.489,D,1.7,D,1.9,D,NC
101650950,BJPsych Bull,Non,NC,NC,NC,NC,9.869,D,2.2,D,2,D,NC
101654173,BJPsych Int,Non,NC,NC,NC,NC,1.447,D,2.1,D,1.4,D,D
101667931,BJPsych Open,Non,3.209,C,5.165,C,11.316,B,3.9,B,3.5,B,NC
9918786087206676,BJR Artif Intell,Non,NC,NC,NC,NC,8.114,NC,NC,NC,NC,NC,C
101684132,BJR Case Rep,Non,NC,NC,NC,NC,7.616,E,0.5,E,0.5,E,NC
101749810,BJR Open,Non,NC,NC,NC,NC,7.195,NC,NC,NC,2.3,C,NC
101722685,BJS Open,Oui,3.396,C,3.875,B,19.921,B,3.4,B,4.5,A,NC
101764975,BJUI Compass,Non,NC,NC,NC,NC,1.616,D,1.6,D,1.9,D,NC
100886721,BJU Int,Oui,5.588,B,5.969,B,11.218,B,3.7,B,4.5,B,NC
101143936,Black history bulletin,Non,NC,NC,NC,NC,8.216,NC,NC,NC,NC,NC,NC
100966495,Black Scholar,Non,NC,NC,NC,NC,16.806,E,0.5,E,0.8,D,C
101668567,Bladder Cancer,Non,3.269,C,1.449,E,6.562,E,1,E,1.2,D,D
101664418,Bladder (San Franc),Non,NC,NC,NC,NC,13.682,NC,NC,NC,NC,NC,E
100966488,Bl Dtsch Int Polit,Non,NC,NC,NC,NC,10.143,NC,NC,NC,NC,NC,E
101553445,Bl Dtsch Landesgesch,Non,NC,NC,NC,NC,1.23,NC,NC,NC,NC,NC,NC
9918822487406676,Bleeding Thromb Vasc Biol,Non,NC,NC,NC,NC,7.228,NC,NC,NC,NC,NC,B
100966491,BL Gesz,Non,NC,NC,NC,NC,0.334,NC,NC,NC,NC,NC,NC
100966493,BL Heimatkd,Non,NC,NC,NC,NC,12.299,NC,NC,NC,NC,NC,NC
101752951,Blockchain Healthc Today,Non,NC,NC,NC,NC,13.848,NC,NC,NC,NC,NC,B
7603509,Blood,Oui,22.113,A,25.476,A,15.501,A,21.1,A,23.1,A,NC
101698425,Blood Adv,Oui,6.686,B,7.637,B,11.107,B,7.4,B,7.1,B,B
101764786,Blood Cancer Discov,Oui,NC,NC,NC,NC,0.596,A,11.7,A,11.5,A,NC
101568469,Blood Cancer J,Oui,11.037,A,9.812,B,0.187,A,12.9,A,11.6,A,NC
9509932,Blood Cells Mol Dis,Oui,3.039,D,2.372,E,7.862,E,2.1,D,1.7,D,NC
9918333884906676,Blood Cell Ther,Non,NC,NC,NC,NC,6.361,NC,NC,NC,NC,NC,B
9102551,Blood Coagul Fibrinolysis,Oui,1.276,E,1.061,E,3.743,E,1.2,E,1.1,E,D
101776598,Blood Genom,Non,NC,NC,NC,NC,15.466,NC,NC,NC,NC,NC,NC
9918938625806676,Blood Genom Discov,Non,NC,NC,NC,NC,4.183,NC,NC,NC,NC,NC,NC
9919050937306676,Blood Immunol Cell Ther,Non,NC,NC,NC,NC,15.411,NC,NC,NC,NC,NC,C
101596730,Blood Lymphat Cancer,Non,NC,NC,NC,NC,14.365,C,4,C,4.9,B,D
101131420,Blood & marrow transplant newsletter,Non,NC,NC,NC,NC,14.493,NC,NC,NC,NC,NC,C
9918841988906676,Blood Neoplasia,Non,NC,NC,NC,NC,7.234,NC,NC,NC,NC,NC,C
9301454,Blood Press,Oui,2.835,D,1.771,E,18.422,E,2.3,C,2.3,C,A
9606438,Blood Press Monit,Oui,1.444,E,1.43,E,11.432,E,1.2,E,1.2,E,B
8402040,Blood Purif,Oui,2.614,D,3.348,C,6.947,C,2.2,C,1.8,D,NC
101605247,Blood Res,Non,NC,NC,NC,NC,4.008,C,2.3,C,2.8,C,NC
8708558,Blood Rev,Oui,8.25,B,10.626,B,0.242,B,6.9,B,5.7,B,C
9918248414306676,Blood Sci,Non,NC,NC,NC,NC,11.384,D,1.5,D,2.7,C,NC
101237479,Blood Transfus,Oui,3.443,C,5.752,C,3.886,C,2.4,C,2.3,C,B
9918957761606676,Blood Vessel Thromb Hemost,Non,NC,NC,NC,NC,2.973,NC,NC,NC,NC,NC,B
101091632,Bloomsbury Geogr,Non,NC,NC,NC,NC,2.743,NC,NC,NC,NC,NC,NC
101772631,Blue Jay,Non,NC,NC,NC,NC,7.236,NC,NC,NC,NC,NC,NC
100963990,Blumea,Non,0.962,E,0.784,E,0.879,E,0.6,E,0.5,E,B
0372531,Blutalkohol,Non,NC,NC,NC,NC,11.852,NC,NC,NC,NC,NC,NC
100966494,BL Wueritemb Kirchengesch,Non,NC,NC,NC,NC,8.275,NC,NC,NC,NC,NC,NC
101465334,BMB Rep,Oui,4.778,C,5.041,C,17.054,C,2.9,D,3.3,C,NC
100968535,BMC Anesthesiol,Oui,2.217,D,2.376,D,8.185,D,2.3,C,2.6,C,NC
9919051935606676,BMC Artif Intell,Non,NC,NC,NC,NC,3.647,NC,NC,NC,NC,NC,NC
100965194,BMC Bioinformatics,Oui,3.169,C,3.307,C,15.058,C,2.9,B,3.3,B,NC
101190720,BMC Biol,Oui,7.431,A,7.364,B,13.366,B,4.4,B,4.5,B,B
101756092,BMC Biomed Eng,Non,NC,NC,NC,NC,16.706,NC,NC,NC,NC,NC,C
101555455,BMC Biophys,Non,4.778,B,NC,NC,8.656,NC,NC,NC,NC,NC,C
101088663,BMC Biotechnol,Oui,2.563,D,3.329,D,14.073,C,3.5,C,3.4,C,NC
100967800,BMC Cancer,Oui,4.43,C,4.638,C,4.967,C,3.4,C,3.4,C,NC
100968539,BMC Cardiovasc Disord,Oui,2.298,D,2.174,E,8.912,D,2,D,2.3,C,D
101741142,BMC Chem,Non,4.215,C,4.095,C,10.397,C,4.3,C,4.6,C,NC
101761232,BMC Complement Med Ther,Oui,3.659,B,4.782,B,12.986,C,3.3,B,3.4,B,C
100968541,BMC Dermatol,Non,NC,NC,NC,NC,1.115,NC,NC,NC,NC,NC,C
100966973,BMC Dev Biol,Non,1.978,E,NC,NC,14.698,NC,NC,NC,NC,NC,NC
9918663887506676,BMC Digit Health,Non,NC,NC,NC,NC,13.28,NC,NC,NC,NC,NC,NC
101088674,BMC Ecol,Non,2.964,C,NC,NC,9.267,NC,NC,NC,NC,NC,D
101775613,BMC Ecol Evol,Oui,3.26,C,3.436,C,1.079,C,2.3,C,2.6,C,C
100968543,BMC Emerg Med,Oui,2.119,D,2.485,D,9.386,C,2.3,B,2.6,B,NC
101088676,BMC Endocr Disord,Oui,2.763,E,3.263,D,11.939,E,2.8,D,3.3,C,NC
100966975,BMC Evol Biol,Non,3.26,C,3.436,C,9.665,C,2.3,C,2.6,C,C
100967792,BMC Fam Pract,Non,2.497,C,2.634,C,18.089,C,2,C,2.6,B,NC
100968547,BMC Gastroenterol,Oui,3.067,D,2.847,E,8.847,E,2.5,C,2.6,C,NC
100966978,BMC Genet,Non,2.797,D,2.759,D,0.219,D,1.9,D,2.5,C,NC
101775394,BMC Genom Data,Oui,2.797,D,2.759,D,17.789,D,1.9,D,2.5,C,E
100965258,BMC Genomics,Oui,3.969,C,4.547,C,2.526,B,3.5,C,3.7,C,NC
100968548,BMC Geriatr,Oui,3.921,B,4.07,C,10.957,B,3.4,B,3.8,A,NC
9918715987606676,BMC Glob Public Health,Non,NC,NC,NC,NC,17.945,NC,NC,NC,NC,NC,NC
101088677,BMC Health Serv Res,Oui,2.655,D,2.908,D,17.913,D,2.7,C,3,C,NC
100966980,BMC Immunol,Oui,3.615,D,3.594,D,3.376,D,2.9,D,2.7,D,NC
100968551,BMC Infect Dis,Oui,3.09,D,3.667,D,19.848,D,3.4,C,3,C,C
101088678,BMC Int Health Hum Rights,Non,2.693,C,2.672,D,16.907,C,NC,NC,NC,NC,NC
101769664,BMC Mater,Non,NC,NC,NC,NC,0.455,NC,NC,NC,NC,NC,NC
101190723,BMC Med,Oui,8.775,A,11.15,B,11.696,B,7.1,A,8.3,A,NC
101088679,BMC Med Educ,Oui,2.463,C,3.263,C,8.158,B,2.7,B,3.2,B,D
101088680,BMC Med Ethics,Oui,2.652,B,2.834,B,16.554,B,3,B,3.1,B,C
100968552,BMC Med Genet,Non,2.103,D,2.023,E,11.601,NC,NC,NC,NC,NC,NC
101319628,BMC Med Genomics,Oui,3.063,D,3.622,C,0.105,D,2.1,D,2,D,NC
100968553,BMC Med Imaging,Oui,1.93,D,2.795,D,2.537,D,2.9,C,3.2,B,D
101088682,BMC Med Inform Decis Mak,Oui,2.796,D,3.298,D,3.607,D,3.3,C,3.8,C,NC
100968545,BMC Med Res Methodol,Oui,4.615,B,4.612,B,15.15,B,3.9,B,3.4,B,B
9918842189006676,BMC Methods,Non,NC,NC,NC,NC,8.482,NC,NC,NC,NC,NC,NC
100966981,BMC Microbiol,Oui,3.605,C,4.465,C,0.818,C,4,C,4.2,C,NC
101741148,BMC Mol Cell Biol,Oui,4.241,D,2.813,E,15.038,E,2.4,E,2.7,D,NC
100968565,BMC Musculoskelet Disord,Oui,2.362,C,2.562,D,6.344,C,2.2,C,2.4,C,A
100967793,BMC Nephrol,Oui,2.388,D,2.585,D,3.272,D,2.2,C,2.4,C,NC
100968555,BMC Neurol,Oui,2.474,D,2.903,D,8.731,D,2.2,D,2.2,D,NC
100966986,BMC Neurosci,Oui,3.288,D,3.264,D,19.258,E,2.4,D,2.3,D,C
101088683,BMC Nurs,Non,2.283,C,3.189,B,11.627,B,3.1,A,3.9,A,NC
101672434,BMC Nutr,Non,NC,NC,NC,NC,14.491,D,1.9,D,2.2,D,C
100967802,BMC Ophthalmol,Oui,2.209,D,2.086,D,13.462,D,1.7,D,1.7,D,NC
101088684,BMC Oral Health,Oui,2.757,C,3.747,B,8.641,C,2.6,B,3.1,B,D
101088685,BMC Palliat Care,Oui,3.234,C,3.113,C,1.915,C,2.5,C,3,B,NC
100967804,BMC Pediatr,Oui,2.125,D,2.567,D,15.838,C,2,C,2,C,NC
101590449,BMC Pharmacol Toxicol,Oui,2.483,D,2.605,D,0.326,D,2.8,C,2.7,C,NC
100967807,BMC Plant Biol,Oui,4.215,B,5.26,B,12.132,B,4.3,B,4.8,B,NC
100967799,BMC Pregnancy Childbirth,Oui,3.007,C,3.105,C,4.454,C,2.8,B,2.7,B,NC
9918300889006676,BMC Prim Care,Oui,2.497,C,2.634,C,11.681,C,2,C,2.6,B,NC
101316936,BMC Proc,Non,NC,NC,NC,NC,1.598,NC,NC,NC,NC,NC,NC
100968559,BMC Psychiatry,Oui,3.63,C,4.144,C,8.895,C,3.4,C,3.6,B,A
101627676,BMC Psychol,Oui,2.588,C,2.588,C,8.945,C,2.7,B,3,B,NC
100968562,BMC Public Health,Oui,3.295,C,4.135,C,19.03,C,3.5,B,3.6,B,NC
100968563,BMC Pulm Med,Oui,3.317,C,3.32,D,4.391,D,2.6,C,2.8,C,NC
101462768,BMC Res Notes,Oui,NC,NC,NC,NC,3.025,C,1.6,C,1.7,C,D
101738571,BMC Rheumatol,Non,NC,NC,NC,NC,4.224,D,2.1,D,2.5,C,B
101605016,BMC Sports Sci Med Rehabil,Non,1.934,D,2.367,C,19.358,D,2.1,B,2.8,B,NC
100968567,BMC Surg,Oui,2.102,D,2.03,D,15.051,D,1.6,C,1.8,C,NC
100968571,BMC Urol,Oui,2.264,D,2.09,D,19.021,D,1.7,D,1.9,D,NC
101249759,BMC Vet Res,Oui,2.741,B,2.792,B,5.305,B,2.3,B,2.6,B,D
101088690,BMC Womens Health,Oui,2.809,C,2.742,D,12.979,D,2.4,C,2.7,B,NC
101678241,BMC Zool,Non,2.773,B,1.769,C,1.247,C,1.4,C,1.7,C,NC
101775616,BME Front,Non,NC,NC,NC,NC,6.108,B,5,B,7.7,B,E
9918733586906676,BMEmat,Non,NC,NC,NC,NC,5.119,NC,NC,NC,15.5,A,B
8900488,BMJ,Oui,39.89,A+,93.333,A+,3.668,A+,93.7,A+,43,A+,NC
101526291,BMJ Case Rep,Oui,NC,NC,NC,NC,7.488,D,0.6,D,0.5,D,A
101719009,BMJ Evid Based Med,Oui,4.691,C,4.691,C,14.588,B,9.8,A,10.4,A,B
101685275,BMJ Glob Health,Oui,5.558,A,8.056,A,9.766,A,7.1,A,6.1,A,NC
101745500,BMJ Health Care Inform,Oui,NC,NC,NC,NC,6.424,B,4.1,B,4.4,B,E
101659377,BMJ Innov,Non,NC,NC,NC,NC,18.499,D,1.4,D,1.8,D,NC
101757339,BMJ Lead,Oui,NC,NC,NC,NC,2.327,D,1.8,D,1.6,D,NC
9918487584306676,BMJ Med,Non,NC,NC,NC,NC,15.835,A,6,A,10,A,NC
9918521385306676,BMJ Ment Health,Oui,8.141,A,13.538,A,8.803,C,6.6,A,11.4,A,NC
101761581,BMJ Mil Health,Oui,1.285,D,2.8,D,10.741,D,1.7,C,1.7,C,NC
101775450,BMJ Neurol Open,Non,NC,NC,NC,NC,2.488,D,2.1,D,2.4,D,D
101769223,BMJ Nutr Prev Health,Non,NC,NC,NC,NC,3.99,C,3.3,C,2.5,D,NC
9918646275006676,BMJ Oncol,Non,NC,NC,NC,NC,8.458,NC,NC,NC,NC,NC,NC
101552874,BMJ Open,Oui,2.692,C,3.006,C,9.932,C,2.4,B,2.3,C,NC
101641391,BMJ Open Diabetes Res Care,Oui,3.388,D,4.179,C,4.817,C,3.7,C,4.1,C,NC
101660690,BMJ Open Gastroenterol,Oui,NC,NC,NC,NC,0.292,C,3.3,C,2.9,C,D
101714806,BMJ Open Ophthalmol,Oui,NC,NC,NC,NC,17.525,C,2,C,2.2,C,NC
101710381,BMJ Open Qual,Oui,NC,NC,NC,NC,12.483,C,1.3,C,1.6,C,NC
101638061,BMJ Open Respir Res,Oui,5.054,C,5.054,C,19.833,C,3.7,B,3.4,C,NC
101778290,BMJ Open Sci,Non,NC,NC,NC,NC,10.64,NC,NC,NC,NC,NC,B
101681007,BMJ Open Sport Exerc Med,Non,NC,NC,NC,NC,7.128,A,3.9,A,3.3,B,A
101661660,BMJ Outcomes,Non,NC,NC,NC,NC,15.204,NC,NC,NC,NC,NC,NC
101715309,BMJ Paediatr Open,Oui,2.926,C,2.926,C,17.773,C,2.2,C,2.3,C,NC
9918697578906676,BMJ Public Health,Non,NC,NC,NC,NC,9.257,NC,NC,NC,NC,NC,E
101546984,BMJ Qual Saf,Oui,7.035,A,7.418,A,4.651,A,5.9,A,6.7,A,NC
101715577,BMJ Sex Reprod Health,Oui,2.151,D,3.219,B,1.954,B,3.4,A,2.8,B,B
101684779,BMJ Simul Technol Enhanc Learn,Non,NC,NC,NC,NC,0.32,NC,NC,NC,NC,NC,D
101565123,BMJ Support Palliat Care,Oui,3.568,C,4.633,B,9.809,D,2,D,1.9,D,NC
101764673,BMJ Surg Interv Health Technol,Non,NC,NC,NC,NC,11.472,C,2.1,C,1.6,D,B
101766207,BMVC,Non,NC,NC,NC,NC,19.411,NC,NC,NC,NC,NC,NC
101770563,Bocagiana (Funchal),Non,NC,NC,NC,NC,2.472,NC,NC,NC,NC,NC,NC
58130240R,Bodleian Libr Rec,Non,NC,NC,NC,NC,11.864,NC,NC,NC,NC,NC,NC
101091639,Body Forum,Non,NC,NC,NC,NC,3.732,NC,NC,NC,NC,NC,C
101222431,Body Image,Oui,6.406,A,5.58,B,2.17,B,5.2,A,5.4,A,A
101256322,Body Mov Dance Psychother,Non,NC,NC,NC,NC,4.64,E,0.4,E,0.5,E,NC
101255942,Body Soc,Non,2.273,C,2.122,D,18.499,D,0.9,D,1.4,C,A
9307978,Boei Ika Daigakko Zasshi,Non,NC,NC,NC,NC,0.315,NC,NC,NC,NC,NC,NC
100966498,Bogens Verden,Non,NC,NC,NC,NC,15.329,NC,NC,NC,NC,NC,NC
100966546,Bohemia Jahrb Coll Carolinum,Non,NC,NC,NC,NC,0.574,NC,NC,NC,NC,NC,NC
9918523075106676,BOHR Int J Neurol Neurosci,Non,NC,NC,NC,NC,19.369,NC,NC,NC,NC,NC,NC
100966547,Bol Acad Nac Hist (Argent),Non,NC,NC,NC,NC,1.147,NC,NC,NC,NC,NC,NC
100966548,Bol Acad Nac Hist (Caracas),Non,NC,NC,NC,NC,14.033,NC,NC,NC,NC,NC,C
14650300R,Bol Agrup Medica Estud La Paz,Non,NC,NC,NC,NC,5.846,NC,NC,NC,NC,NC,NC
0265221,Bol Antropol,Non,NC,NC,NC,NC,15.797,NC,NC,NC,NC,NC,C
100966549,Bol Antropol Am,Non,NC,NC,NC,NC,2.997,NC,NC,NC,NC,NC,E
7505278,Bol Asoc Argent Odontol Ninos,Non,NC,NC,NC,NC,11.661,NC,NC,NC,NC,NC,C
101096722,Bol Asoc Chil Prot Fam,Non,NC,NC,NC,NC,10.35,NC,NC,NC,NC,NC,NC
101663299,Bol Asoc Esp Entomol,Non,NC,NC,NC,NC,11.381,NC,NC,NC,NC,NC,D
101559375,Bol Asoc Herpetol Esp,Non,NC,NC,NC,NC,5.071,NC,NC,NC,NC,NC,NC
7505267,Bol Asoc Med P R,Non,NC,NC,NC,NC,11.272,NC,NC,NC,NC,NC,NC
15330340R,Bol Asoc Med Santiago Caballer,Non,NC,NC,NC,NC,7.713,NC,NC,NC,NC,NC,NC
